A_id,Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality
278,0.153430601,-2.911247612,-0.817713752,2.134517734,-0.827077744,0.650187965,1.815367793,bad
279,1.274575871,-3.517154097,-0.512298651,-0.255967867,2.075337037,-0.466150553,1.550666826,good
280,-0.585680875,-1.928853775,-2.954123343,-0.767824892,-0.507520498,4.125721703,-2.36761053,bad
281,-0.807361964,-1.075166759,1.681408481,1.122940771,2.564610737,-1.535371539,2.943281752,bad
282,1.027470747,-1.01201852,-0.246328767,2.046916339,-2.115655588,-0.037873136,1.136907353,bad
283,-1.111426668,-2.084750358,2.519879958,0.918003904,1.377124216,0.937208835,-0.894186563,good
284,-2.012448109,2.135046306,0.608812114,2.335046425,2.475038798,-1.401075408,-1.72694203,good
285,0.624366027,-3.762935912,-1.629942509,1.238799086,-0.401241677,0.129116588,0.383299126,good
286,0.241068536,-0.555240943,-1.832482053,0.666811231,0.753381194,-0.221876444,-2.392702312,bad
287,-2.375613934,-1.040194121,0.867260144,1.0911524,1.473156448,1.435684985,0.244738583,bad
288,2.913226335,-4.513222772,-1.735331568,-0.774266043,5.084390973,0.320790603,1.975611851,good
289,-1.811287862,-1.204246673,1.453347164,1.445390945,0.424619294,0.412867495,1.088504595,good
290,-1.500992407,1.149508409,-0.084614738,2.503724629,-1.946781123,-2.56118753,1.129927802,good
291,-3.425399755,-1.409082204,-1.913511195,-0.555774864,-3.85307147,1.914615916,-2.981523169,bad
292,-0.651289085,-0.249712348,-0.907577514,0.35421585,0.969699823,-1.986275489,-1.447751284,good
293,-3.077603673,-3.069404205,5.094382126,2.112990558,2.133635175,-1.193377992,-1.956538847,good
294,-0.776404994,-0.116796706,-1.813091624,1.241549833,-0.577928389,1.3258787,0.224019932,bad
295,-1.039616871,-0.016362065,-4.101306009,0.672189527,-2.140563079,2.316941986,-1.013110289,bad
296,-3.639183136,-0.338087466,0.33654657,-0.691196009,1.007092104,4.55223592,1.136985378,bad
297,-0.580186446,-2.573039872,1.363673742,1.053468649,0.487122307,1.5894238,-0.791927318,bad
298,0.718260823,-2.947241551,1.178940271,1.107308434,-0.233513877,2.642049275,0.816681247,good
299,-2.825499373,-1.424939845,2.510174709,-2.277240765,0.082552035,1.245108443,-2.913336836,good
300,-1.629615639,-0.294618623,-3.063811323,0.510197035,0.022928962,3.972976217,0.3071511,bad
301,-0.403559622,-1.563125004,-1.578352241,4.080576129,-0.697546847,-2.415979785,-1.169836168,good
302,-2.516579279,-1.226960389,-0.358848026,0.417753301,1.258175411,1.801802496,0.889659108,bad
303,-1.757795795,0.568332484,0.161059776,1.393460305,2.030117291,0.622677951,-1.074680749,good
304,-2.161940963,-0.014473304,0.042407326,1.724669471,2.092702871,-0.768827347,-3.133212644,good
305,-1.44837283,-0.472324969,-0.28450227,1.47149743,2.708222184,1.332536663,0.658072598,bad
306,1.123467632,-1.824627279,-0.026979951,-0.479946033,1.304339937,-0.80521152,0.502430498,good
307,-2.246946038,-0.670184669,-1.117857289,0.950289632,0.299011514,1.954981502,-0.851295192,bad
308,-1.558177786,-1.172793678,0.194824604,-0.164852052,-0.839426246,1.011010427,-1.638679394,bad
309,-0.820988945,0.934444962,-1.336150538,2.18383263,0.632514819,1.420930219,2.434754044,good
310,-0.42835413,-1.950528409,-3.013526825,3.60052062,-4.378330514,0.637951422,-0.780995024,bad
311,-1.96733108,0.77615106,0.271438354,0.695994122,2.157869261,-0.070030044,-1.521261721,good
312,2.080913137,-2.846037672,-2.46682406,-0.119166605,0.893167571,1.063165124,-0.453097422,good
313,-0.261529698,-1.016735858,0.648950533,0.905915977,-2.331123221,0.427890498,0.568969749,bad
314,-2.592618507,-0.264751368,0.600961775,-0.352739735,2.683771227,-0.698221403,2.476740123,bad
315,-0.107114559,1.360180126,-0.262722863,1.430869724,2.112507809,-2.750042627,1.954562057,good
316,-0.316046993,-2.265646817,2.211007167,1.379265923,1.647788963,0.851511245,-1.460898327,good
317,-1.317804004,-0.962762291,3.439200728,2.16521573,-0.762704335,-1.984480772,0.640408505,bad
318,1.926175958,-2.979593054,-0.766003398,-1.54286478,2.618039891,0.652028639,2.311521591,good
319,0.227638615,0.615441573,-0.521592211,1.552273213,-1.042000889,-0.078349687,-3.081881098,bad
320,-1.685120839,-4.621196406,4.931041828,-0.763766097,1.517063082,2.211660073,1.307555892,good
321,2.77831595,-0.401484536,-2.266670106,2.092095265,2.563267927,-0.756643897,0.098645604,good
322,-2.749660963,2.162760065,-0.875878495,-0.082706499,1.753561366,-0.773796446,-5.10061664,good
323,-1.657334258,-1.311311117,-0.355286092,2.670952973,-1.40101998,0.618683383,0.044191872,bad
324,0.927877929,-1.522497351,-0.97823647,3.204149886,-4.756731288,-1.669292761,-0.342965528,bad
325,-1.720685717,1.309049957,0.277338034,1.612229859,1.674737186,-1.294769221,-1.455839994,good
326,-0.882113631,-0.63021827,-2.350978847,1.094072107,-2.922814821,0.701124631,-1.187544333,bad
327,2.276050991,2.065994845,-0.885218791,0.732731741,-0.446584553,-2.713263024,-2.449861733,bad
328,-1.948446684,-0.711484664,-0.769561648,0.903579486,1.945107962,2.012527011,1.434992327,bad
329,-0.606922611,1.227737856,-0.182501254,0.440501197,-1.527560014,-1.285156739,1.436373326,good
330,-0.032135409,0.096373975,-0.711031528,-0.764649878,1.530441595,-2.237087872,1.66902099,bad
331,-1.23879291,-0.380977512,-0.439442155,0.490315949,0.978204212,1.573302181,0.355785802,good
332,0.020965273,-1.721253292,0.328115157,1.478051832,1.056150448,-0.200007025,1.165776955,bad
333,-3.347526566,-0.658126237,0.305821114,-0.177416906,2.042146386,-0.390283345,2.604484205,bad
334,-0.933820314,0.145142898,-3.419538341,-1.523718813,0.277347978,4.781141877,-0.281977942,bad
335,0.087174363,-1.138952157,-1.145771569,2.806365946,2.231873757,0.459553503,-2.639978091,good
336,1.248664438,-1.05387307,-3.041106798,0.73023848,0.839339401,2.153674036,-1.494699742,bad
337,-1.39460024,2.187994312,-0.547832311,-1.05251812,-1.739331976,1.11600466,-2.924269341,good
338,-1.899154101,-3.334811313,4.435695722,0.424653118,2.364685994,0.742747489,-1.403613427,good
339,-0.547609979,-2.547939461,-0.869051647,0.459271777,-1.291142939,1.138855808,-3.099057262,bad
340,-0.574591329,1.472058748,-1.905624986,1.872311863,2.034130936,0.118412251,-2.202971097,good
341,-0.334986066,-1.667267722,-0.10478713,2.107930477,-3.644782882,0.045081901,0.198688716,bad
342,1.098862291,-2.975829642,2.120282984,1.266468965,-0.108439791,2.233274673,1.006506949,good
343,-0.465842962,-0.517544398,-0.719749535,0.881697702,0.214780422,-0.701366922,1.821120048,bad
344,-3.824104179,-0.653506493,2.017481112,-0.650462417,-0.267903409,-3.810386842,-0.293752288,good
345,-3.348767595,-2.208399624,2.573416951,1.359633989,0.872908539,0.62559797,-0.129697828,good
346,-0.376061069,-0.944397578,-0.505210183,0.504845193,1.79934464,-0.212706483,0.624139036,bad
347,4.400680991,1.227355865,-2.173745887,-0.012196114,2.760539049,0.718869209,1.554838145,good
348,1.285556338,-2.775153521,-1.515626814,-3.850311952,2.635947874,1.310341833,-0.481429777,good
349,-0.578638579,-0.240243684,-0.188720281,0.533020765,-1.236043744,-1.396009793,0.601484011,good
350,-1.616073734,-0.19620202,-2.145537289,0.024236485,1.767860033,-1.738779359,-0.985096387,good
351,0.349986515,-0.969952956,-1.080343888,4.918396609,-3.013220362,-2.24821986,0.555714418,bad
352,0.695632239,-1.669059782,-1.442125181,2.189043678,-2.767055359,0.764050341,-0.12163975,bad
353,0.448403045,-1.394092223,1.270388798,0.874447696,1.730055305,-2.757573044,1.760895731,good
354,1.819744396,-1.174085697,-2.772288021,-0.039636225,-1.437848024,1.64881056,-1.098696642,good
355,-1.577301741,-0.531633641,1.548454722,-1.145711048,-0.412133797,1.460898198,-1.162362718,good
356,1.764253493,-2.079695,-0.083382857,-0.086723532,-1.703384634,3.840101017,-0.338260538,good
357,3.736865832,0.333673283,-0.130783565,1.178783954,3.370875752,-1.297338321,3.160949687,good
358,-0.896294745,-1.361651484,-3.418941081,1.085297563,-2.883596741,1.783203254,-1.900758276,bad
359,0.987881878,-0.517975231,-1.517746024,1.375478908,0.749637629,0.883371443,-0.792172479,bad
360,1.046010753,-3.7445293,-4.502814678,5.663942617,1.673696515,-1.03994364,-0.607660179,good
361,-1.921823652,-3.481362426,0.441475743,1.777523431,-0.283584197,0.82291936,-3.504485228,bad
362,-0.168525603,0.640846881,-2.314329821,4.078605715,-0.146304296,1.229012668,3.139484639,bad
363,-0.818581195,-0.859941751,-0.587119393,1.716361669,-2.575973096,-0.208114246,-0.266775155,bad
364,0.29767133,-3.960035257,-0.18688929,2.683768448,1.645774458,-2.592620638,0.248185788,good
365,0.476744887,-2.931690827,-0.319191238,0.730416528,-2.869795993,-0.001725056,-3.048404145,bad
366,-2.835124117,-0.303738531,0.143170742,0.701498078,1.928976962,0.235919519,-3.274083513,good
367,-1.489220294,-2.648797765,-4.997272132,-0.084500545,3.301842943,5.371677004,3.079908093,bad
368,-0.049213489,0.006223973,-0.564329536,1.539068935,2.351554598,-2.511339401,1.41309275,good
369,-0.178849168,-1.147030406,-1.048319535,-0.146477856,0.97949551,2.940134809,-0.66938657,bad
370,1.009229124,-2.271038958,1.235493319,1.217696936,-0.300854215,1.785109572,-1.379642791,good
371,0.410513623,-1.073639887,0.217295221,1.095006769,-1.446178928,2.216869264,0.727058624,good
372,2.064117837,-4.181554606,-1.656819393,1.348299104,4.151840691,-1.150041913,-0.236998031,good
373,-0.53152308,1.046667333,-1.63591584,0.546581746,-0.903102539,-1.00313221,-1.635295535,good
374,-4.960450671,0.699910542,2.862231639,-3.674746202,-0.028948556,0.194216569,-3.726145619,good
375,-1.263709201,-0.737538524,-3.410256291,-0.886368557,0.978362452,4.604195103,-1.645758888,bad
376,-3.265543488,-1.02756021,-2.200223918,-2.161813516,2.12343533,3.672672642,-4.382106445,bad
377,-1.15949722,0.578189907,-5.250343895,0.227138288,-1.62154062,3.126640488,-0.783602296,bad
378,0.848270123,-0.743180273,-1.524567061,1.043947841,0.51421072,1.169524813,-1.284494762,bad
379,-3.76952255,0.377353428,2.823275668,2.978486222,-1.665853566,-1.740688833,4.157028537,bad
380,3.048418182,-1.417848054,-3.72096517,1.870029037,1.671063222,0.753143735,-0.116938612,good
381,2.474217748,-1.652325149,-2.023091956,3.127407667,1.851059017,-1.063566604,0.518813987,good
382,-1.025592992,1.269553924,-2.598011934,1.071034419,-2.636256139,0.664791491,1.516530547,bad
383,-0.163835024,-1.963474387,-1.887763957,1.6620155,0.460578839,2.524150425,0.869982944,bad
384,1.738828627,1.450913842,1.738736146,-0.119160495,2.636391437,-2.286510862,4.263594155,good
385,-2.15160088,-1.995759059,0.810727484,2.090931162,3.266108533,-0.206899599,-1.966063033,good
386,0.273562281,-1.836036424,-0.114427058,1.008318217,-1.009393705,-0.613617322,-2.454533933,bad
387,-0.112701901,-0.769261644,-0.864719071,-1.117105886,2.260930306,-0.998894229,-0.125013797,good
388,-0.201342768,0.579131757,-2.126035342,3.129284882,-4.401848909,-0.552627575,-2.249965831,good
389,-1.197199054,-2.472335344,2.135942358,1.403048022,2.892298275,0.188424151,-1.457355855,good
390,0.591232458,-0.001954662,1.195557933,1.804635255,-0.309608856,-0.344142716,2.280094899,bad
391,2.764036359,-0.333896729,-2.554159219,0.791335796,1.485691092,0.569436273,1.996529898,good
392,2.962386019,0.457106939,-3.5134169,1.850765682,0.120213404,1.247077243,1.086971353,good
393,-3.684835015,0.591154443,2.158562671,1.38333164,2.358521534,-1.256500499,-0.464272899,good
394,0.485271459,-0.009211074,-4.028832673,0.804454728,1.069991142,4.018541156,0.554639352,bad
395,0.28872339,-3.269042611,1.798890804,1.847310655,0.293245569,3.092944123,2.219890486,good
396,-1.753948737,-2.404526608,3.030541966,1.461401776,1.282876617,0.320760295,-0.401986967,good
397,3.136620455,-2.981823783,-2.254804458,1.792371943,0.057672982,0.981282885,0.671129906,good
398,-1.731713371,-2.932460947,-0.751454229,-0.407008277,0.649982563,-1.157635949,0.635916325,good
399,-1.971622595,1.828699509,-1.787126015,0.963285964,-0.300505594,-2.202798075,-2.072508474,good
400,1.102256337,-0.278648168,-2.752787217,2.235501731,-2.300816531,0.454884338,0.532010254,bad
401,0.688837191,-2.370800595,-2.721858014,1.510991276,2.164849106,1.545986243,1.451621714,bad
402,-0.864222815,0.896603189,0.228235498,-6.055057805,2.947001515,0.07222893,1.293193656,good
403,-1.135749883,0.008586787,0.948512144,1.553569366,2.116582715,-0.272923438,0.512910617,bad
404,-2.993467034,-1.352156231,-1.114300386,0.879548838,1.695973833,1.372209687,3.764854713,bad
405,-2.24235137,-2.316265042,2.134360188,1.668288487,3.9961917,-0.096488317,-1.037591443,good
406,-2.69933629,-1.329506988,-1.418506853,-0.625545768,2.371074371,3.403164523,-2.810808169,bad
407,1.45753581,-1.088101774,-0.718263091,-2.046922887,2.717241606,-0.235077531,1.126991099,good
408,-0.853172557,-3.685279413,4.862675993,1.33522806,1.87305425,0.618674123,0.597076592,good
409,-1.620584591,1.691548144,-0.562236282,-0.845821479,0.363113595,3.738410337,3.620053885,bad
410,2.127647133,-2.5738768,-1.576992106,0.238847903,3.979118085,-0.103594815,4.91079485,good
411,-3.570020052,-1.557671942,0.397887599,0.287215334,4.264960529,1.046411866,4.21395771,bad
412,-1.356758732,-1.528045709,-3.707089527,1.440727033,-1.209897257,2.9220784,-1.865114573,bad
413,0.047627601,-2.035773926,-1.706658975,1.760039704,1.669244066,1.843259894,2.753851267,bad
414,-2.130938237,-2.0859112,0.29019245,-0.017448022,-3.131219526,0.097776788,-2.948002977,bad
415,-1.900879083,0.148874024,-0.685560195,-0.070251918,4.173376277,0.859993012,1.529469089,bad
416,0.165068524,-3.45378719,1.201436814,-1.233667056,1.050819685,-1.576021393,-0.794370301,good
417,1.36421682,-1.296611877,-0.384658206,-0.55300577,3.030874354,-1.303849429,0.501984036,good
418,1.467709171,-0.34682407,-1.926872991,2.651218081,-0.09592079,0.343581726,0.318494494,bad
419,-0.558544921,1.094607787,0.759997748,-0.244843852,-0.273503513,0.377609656,-4.320781616,good
420,2.143414632,-2.096964281,0.930632039,4.303733543,0.057817912,1.177471507,2.523858095,good
421,-3.474747318,1.107404398,-0.689500269,-1.314443104,-0.046913866,0.943786489,-1.50782307,good
422,1.105708864,-0.943267829,0.131487082,-2.08107586,2.093367908,-0.651310582,1.175072561,good
423,-1.092104469,-2.319824263,-3.241269472,-0.615612564,3.810939232,2.543286344,2.563835795,bad
424,-4.196919423,-1.354339065,0.969585407,2.694997845,-1.530658751,2.023067324,2.177282174,bad
425,-2.943750787,-1.58772748,-0.545874889,0.944689588,2.213101431,3.815817726,0.461474433,bad
426,-1.354862525,-0.585764384,-3.027639492,3.340168631,-2.241304338,-0.788301781,0.058757464,good
427,-1.16745157,-2.279614271,1.242500391,2.690915697,0.019711689,1.536990262,1.455562203,good
428,0.130018578,0.966377947,-1.115658071,-0.261679777,5.452808884,-2.027521833,3.436560049,bad
429,0.833097732,0.449713632,-1.638548868,-0.63133803,2.830906373,-0.668860377,1.049428799,good
430,-1.426836438,-2.892326756,3.119169951,1.54644751,2.53180314,0.741325051,-2.178295845,good
431,-2.458767904,-0.821408712,-2.410657459,1.425252218,0.429372211,1.85341369,-2.020660357,bad
432,1.571418217,1.225942581,1.481955424,-1.834312702,0.433967388,-1.072166442,2.23487766,good
433,2.09488573,-2.762798283,-3.236776467,2.443926149,0.935718524,-0.044279346,-1.008545765,good
434,1.71377231,-3.247276583,1.492486574,0.465715945,-0.454654045,-0.147997262,-2.47195567,bad
435,-0.114110061,1.529552815,-2.779826343,2.839020611,-0.969455216,2.800208784,4.96733684,bad
436,2.088598751,-2.478096235,0.744339978,1.949369466,-0.066606419,2.452352867,-1.428508854,good
437,-2.049528736,-1.268742529,2.49869252,-0.078154233,-0.060279761,1.825778221,1.886580978,good
438,0.47045024,-2.749237969,2.322582975,1.726489889,1.039761624,1.552563586,0.8772043,good
439,-1.828841706,-1.61287823,-1.100526643,0.282244512,1.357310878,0.971688455,2.01698413,bad
440,-1.542410968,-0.942480815,-0.508999257,1.246534578,-0.819818136,0.848231585,0.943887284,bad
441,-1.234336601,-1.516148546,0.721187524,0.817262734,-0.137655158,0.229357028,0.171314883,bad
442,-1.009184517,-1.466640242,0.213856408,0.945569653,1.079543703,0.022702725,2.476016393,bad
443,2.21434852,-0.029326384,-1.643311119,3.375367909,-0.310931919,-0.733331668,1.010299062,good
444,1.808216215,1.631331526,-0.79490407,-0.06201757,-0.405498298,-0.316750714,0.094647216,good
445,-4.32795266,-0.870679378,-0.254843673,0.357468703,3.327595177,2.483676106,1.795992671,bad
446,-4.014325899,-1.640122355,0.275667804,-0.385111546,1.903509843,2.589518396,-3.072402945,bad
447,-2.50739464,-2.501562034,2.929628394,0.192478451,2.212366121,-0.217932148,-4.037148536,good
448,-1.745322249,-2.979970538,0.093208914,-0.84221055,-0.801427776,1.93038528,-4.369480739,bad
449,-3.044406496,-3.321535107,-2.379082597,-0.326562732,4.54957557,3.854801169,3.767958209,bad
450,2.171749388,-1.668019523,-2.127037687,-0.208648806,1.984621455,-2.31784642,4.036879974,bad
451,-1.903400165,1.651173672,-3.316093586,1.612002296,-1.279880999,-0.851962349,-1.119954024,good
452,0.421805725,0.945836472,-0.511342429,-1.831510374,-3.349793257,2.977045219,-0.520586153,good
453,-2.54893522,0.573118763,1.310391555,1.439321216,-1.119379123,-2.191951197,3.220223691,bad
454,2.362734075,-3.805766207,2.03760742,1.640957385,-1.59925564,-1.81641586,-2.538324231,bad
455,-1.10233361,-3.224131806,-0.778734464,0.872522631,0.240080297,-1.472498827,0.458892829,good
456,-3.697842242,-0.497699424,2.251603384,-1.069921403,0.791398238,1.520628766,1.045148744,good
457,-0.4164422,-0.830727539,0.608911105,0.270528199,4.540052797,-1.636926138,2.803937963,bad
458,2.338462472,-0.579644624,-2.402320038,-1.038325053,0.388442808,1.491940165,0.436921461,good
459,-1.21660423,-0.745705524,-0.929206667,1.014811386,1.071110293,0.670200912,-0.594941438,bad
460,-1.67591132,0.870155619,-3.436341121,0.637723798,-0.617020085,3.398545069,1.094332865,bad
461,0.815687537,-0.254575717,-0.123157099,1.929130323,-1.906186176,-1.007350084,-1.478188555,bad
462,-3.226948295,-3.256828759,1.751891969,1.176369853,2.982039237,0.605469424,3.311386373,bad
463,-0.712120174,1.314940544,-1.574883475,0.941322043,-0.592441001,2.410665859,3.416639346,good
464,-0.453424898,-2.180554267,-2.410615452,-0.568177228,1.58344561,1.72514781,3.052069553,bad
465,-2.599170493,-0.705252882,-3.002235248,-0.274083889,-0.834065251,2.434203804,-2.757038944,bad
466,-1.691573425,-1.014614988,-0.378872518,0.986936338,1.369918879,0.746316259,1.869629941,bad
467,2.537192398,-3.907692055,-2.410927885,2.584752043,0.219218446,0.455337642,0.873307948,good
468,-2.69074669,-0.102462755,-2.635564439,0.679736123,3.444699151,4.714739549,-0.248249837,bad
